epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
76,122.043,2.18831,3.77807,2.88218,0.38074,0.47582,0.47776,0.27203,1.76809,3.56708,2.92008,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
77,123.62,2.19856,3.25682,2.87377,0.33266,0.58568,0.48162,0.28237,1.78243,3.51865,2.91623,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
78,125.256,2.12755,3.30968,2.93534,0.3183,0.60049,0.47278,0.27949,1.76494,3.5496,2.89989,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377
79,126.84,2.22951,3.60887,2.90406,0.29414,0.55556,0.46815,0.27614,1.73215,3.59716,2.90053,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
80,128.595,2.10957,3.36111,2.89599,0.30921,0.56041,0.46704,0.27807,1.73254,3.60452,2.90083,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179
81,130.165,2.18516,3.41252,2.86791,0.3135,0.63809,0.47415,0.28126,1.75277,3.639,2.91275,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
82,131.789,2.13219,3.17255,2.78001,0.58046,0.48429,0.50979,0.30351,1.73818,3.64674,2.89831,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981
83,133.387,2.35017,3.43724,2.94473,0.6014,0.46759,0.50822,0.30753,1.71916,3.6076,2.89357,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
84,134.981,2.06352,3.21487,2.80261,0.53884,0.44907,0.48347,0.29545,1.70465,3.5734,2.88711,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783
85,136.554,2.0269,3.171,2.74006,0.53961,0.4728,0.48278,0.29964,1.71069,3.5722,2.89181,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
86,138.16,1.97774,3.16498,2.77519,0.38753,0.71528,0.51481,0.2958,1.7233,3.50381,2.91116,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585
87,139.749,2.15578,3.26917,2.92848,0.39218,0.71528,0.50199,0.28642,1.71832,3.49479,2.91123,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
88,141.319,2.19916,3.24131,2.93433,0.39358,0.69697,0.4801,0.27808,1.714,3.50247,2.90691,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387
89,142.898,2.08884,3.40119,2.85659,0.41792,0.71528,0.47347,0.2722,1.70248,3.4935,2.90849,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
90,144.514,2.14765,3.39319,2.89013,0.40198,0.64538,0.4558,0.28106,1.66027,3.44585,2.8914,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189
91,146.27,1.88617,3.58806,2.79269,0.52072,0.56987,0.45191,0.26832,1.63826,3.43504,2.87379,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
92,147.861,1.92316,3.60401,2.93598,0.56002,0.6379,0.47409,0.27177,1.62967,3.4541,2.86571,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05
93,149.43,1.8729,3.61964,2.80855,0.56598,0.62566,0.47998,0.27513,1.62451,3.44856,2.86033,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
94,151.047,1.92482,3.59131,2.8733,0.55006,0.61647,0.47731,0.2776,1.6178,3.4501,2.86421,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05
95,152.63,1.92095,3.69433,2.95111,0.5488,0.63497,0.46981,0.27411,1.61728,3.44772,2.8611,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
96,154.21,1.8843,3.554,2.90526,0.54042,0.64583,0.46159,0.2697,1.61544,3.46146,2.85642,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05
97,155.774,1.85136,3.49758,2.82586,0.5464,0.64328,0.47519,0.27745,1.61076,3.44456,2.84853,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
98,157.387,1.83193,3.46505,2.83041,0.53165,0.63558,0.47638,0.27663,1.61535,3.43639,2.84889,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05
99,158.962,1.82682,3.50718,2.78748,0.51773,0.59028,0.45365,0.27515,1.60755,3.44986,2.84568,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
100,160.544,1.86536,3.57473,2.84111,0.52789,0.59028,0.45602,0.27965,1.62153,3.43489,2.85404,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05
